lon,-72.682500
lat,41.938100
elev,57.900000
ID,USW00014740

month_since_0_CE,realization,mean_prediction,PI95_low,PI95_up
44,21.3572634107406,21.9551364698455,19.8630922391244,24.1572546112947
45,17.23720795099,17.0389035972033,14.3506300657374,19.7694756349905
46,9.75928913130173,10.047616907877,7.4701165859776,12.7763912831126
47,3.54680590635599,3.52244009146419,0.902368366285167,6.13779965161167
48,-0.583869284904566,-0.850925834882162,-5.1023456843112,3.41358884543115
49,-5.70850822707296,-4.43641421194241,-10.6715681634895,1.82287031125996
50,-3.20578561892032,-2.0794250173124,-6.46685518640793,2.31784183911674
51,0.997659182553936,2.65056885503099,-0.801388445531947,5.97296468066161
52,8.31350758605283,8.37641999833111,5.69212511631712,10.8460380475696
53,14.8057130512676,13.5740760486818,10.859451360495,16.5140884758362
54,20.0897225977285,19.5951124152697,17.2430112737938,21.7293107973208
55,22.1990889617533,22.1787008254101,19.8255519627359,24.7282619047991
56,22.4769005191259,21.9138069270643,19.7914524535502,23.9925401128031
57,17.2545968624436,17.4222825017173,14.8705448686734,20.0752851068221
58,11.1171537968805,10.0932613944141,7.54596031597242,12.6869354650736
59,3.64262872891818,3.87024859047694,1.04779093845645,6.52623230689665
60,-0.828290610595547,-1.62319426381734,-6.03165964405243,2.95082861499653
61,-4.25834970023495,-3.81537559267728,-9.15485538036455,1.76763704447061
62,-1.49027843139059,-2.01372247442875,-6.4427812522464,2.1425319892957
63,5.07523557985656,2.625715872011,-0.751642559525991,6.29869675432029
64,9.03915605842543,8.65312522959345,6.09644432756113,11.2884019854985
65,13.795772360164,14.0733576653309,11.3399398010404,16.7403304365811
66,19.3748784596161,19.6064141210239,17.4611799506547,21.7796389301637
67,23.7040231369399,22.2077939069207,19.7915087224323,24.5649608624495
68,20.451809272068,22.0921303755338,19.8718533959638,24.1128592933218
69,16.1019691069912,17.4774292829163,14.6572714432737,20.0529456199327
70,9.22904389169909,9.36645889052659,6.69790583366221,12.0954708576203
71,4.93980614880757,3.64437515959704,0.70760109163604,6.5507044733053
72,-3.8054655398858,-1.24884279307062,-5.41999620317982,3.18070139179771
73,-4.04902687392241,-3.52380877867393,-9.10420539679338,2.13888629340198
74,-0.961777672436542,-0.369564968796802,-4.72738303441376,4.06228731969788
75,2.90636075264155,2.75366651804149,-0.55546650012579,6.32688039915603
76,8.43829325129249,8.54101199051422,5.81811700043034,11.125027986242
77,14.4538189757234,14.7476799338699,11.8629189399429,17.301795007001
78,21.7217908951791,19.5429729690523,17.3794589575438,21.7440214998885
79,23.4188536711683,22.4788289153121,20.0598726927832,24.768095378285
80,22.7170841264755,21.813682526772,19.5649328898273,23.8800012560756
81,17.1421387310627,17.3026737994492,14.806232060136,19.9582901604377
82,10.5087201782624,12.1929927846656,9.48217538957628,14.8020040278553
83,4.44028343576721,5.1009098645215,2.50886736364052,7.84292234603675
84,-0.591939309783285,-1.00933217067773,-5.41889602392869,3.53364989950909
85,-3.01229834500252,-3.40708174902273,-9.23069198333667,2.36350582115708
86,0.00584993081237586,-0.164962087505605,-4.4600448940204,4.48599965221996
87,2.1354156333124,3.46286546081424,0.182903153818105,6.99582808705091
88,7.76160702456582,8.38347034734213,5.84140613006793,11.1504849280103
89,14.2414610176439,13.6417449004633,11.0338629667488,16.6508772727478
90,20.2161687513128,19.6615718039689,17.4008769005075,22.00477555104
91,20.9852341077597,22.3975942334142,20.1228699334674,24.8399580417515
92,20.070433064077,22.0232494972689,19.8066045275521,24.1035260842239
93,15.6476685994774,17.4291140911088,14.821952927152,20.1562626003621
94,9.26438374098009,10.1374895230447,7.68373456167323,12.6897858225856
95,4.7151590191206,5.24244485830781,2.56939739910049,7.93566146083088
96,-2.44255261276729,-1.06133412347669,-5.77747513404337,3.49795829036114
97,-3.86238239089975,-3.52632355784191,-9.46896432557054,2.13493911325284
98,-1.69352510607129,-1.22232299983088,-5.57424299267573,3.29633976532388
99,0.937386959112867,2.80726426369315,-0.810571730274903,6.24063758085197
100,8.43506465504127,8.38073748956816,5.64803822514482,10.7232524971734
101,17.0147158094653,15.8503210712907,13.0139028676448,18.6603853805672
102,21.1839552314803,19.9892554197307,17.6937706572359,22.2095143544847
103,24.2123445896508,22.3146701725298,19.9745692268387,24.4602661702825
104,22.419506185881,21.789800900388,19.7700939587807,23.963377419941
105,17.1649797232074,17.3490119292251,14.8472424871113,20.0603591082333
106,10.4354457552747,10.0876226598541,7.36596790769935,12.8518607438899
107,4.93030227339496,4.83308392538958,2.42085824354391,7.83217419145156
108,-0.247641817520032,-0.299740760186816,-4.94721287752065,3.85767512501146
109,-4.94885143795701,-3.95912098237828,-9.83913886027042,1.34795651906156
110,-1.16308034541907,-0.625201473246981,-5.06031871635051,3.6904142087896
111,4.16753345859476,2.8811987766716,-0.591238187458402,6.37718519966589
112,8.50022998046031,8.52544283350584,5.91223070865966,11.2915338119373
113,16.2289634797714,15.832675287699,13.076744253057,18.6277865736711
114,17.1438097920665,19.5678895991687,17.2085432690972,22.0566649976717
115,22.8444385267483,22.3369900531954,19.9579499670296,24.7386585991884
116,22.0905837287276,21.6871400377815,19.5300201140076,23.737054817144
117,16.3837784538406,17.1488849914436,14.5150680783834,19.8319544363182
118,11.9894433881633,11.5978597896362,8.98889967695835,14.3290960455253
119,4.44756887100387,4.40701135470361,1.77789201232883,7.10315185196886
120,-1.25008173079349,-2.39488804692752,-6.80492951860409,1.76999481599077
121,-3.72056528600329,-3.66182886183861,-9.27781687389706,1.96300438288302
122,-0.00867878415428486,-0.241204631742316,-4.47739594570956,4.11599948653245
123,0.618554985017548,3.01048981318452,-0.930174831249625,6.55487424980791
124,6.93730665502813,8.49559819166181,6.05587656234059,10.9392524267725
125,13.2083475988419,13.3530264728717,10.7667311740284,16.0892706234017
126,21.1786572108583,20.1015190236441,17.9227990757504,22.4513486959508
127,23.0714312412875,22.364162129619,20.1647804558332,24.7467538525123
128,21.8677030341458,21.9213961012046,19.969319768558,24.0237768937515
129,15.5039561946311,17.2815572946396,14.6632038834077,19.9229080472985
130,10.6642116358065,10.2986791304526,7.88219908708015,13.0364531793553
131,5.0822838406302,4.83358293269674,2.36185648815592,7.41274206729142
132,-0.952866878179701,-1.60429549076408,-5.97316754679743,2.86426542598414
133,-3.90306461854474,-3.2927420800337,-8.92521212662111,2.43001314276548
134,-0.00669562323389672,-0.384717102033123,-4.78568521226975,4.19755738981704
135,2.2393193799659,3.15218145453003,-0.306089672275143,6.74458046513181
136,8.56781635583257,8.61473949230582,6.0693930181025,11.3052478052923
137,12.8913220545085,13.3090169680644,10.4531843604839,15.9849891290638
138,20.8017161162972,19.5928301105836,17.4074753311232,21.9207369182869
139,23.4044471279693,22.2665850444042,19.9484631588234,24.5651474087171
140,21.5023436815718,21.7282437415809,19.7338047111756,23.8894378615329
141,16.6836846797096,17.3437232422066,14.6825005965582,20.0597812752199
142,11.3389113122193,10.7927981607378,8.2246438249674,13.324555231468
143,6.11861009201706,4.68691946043694,2.00757479591273,7.27538325981614
144,-0.0380835150911956,-1.10051415483152,-5.21829925957667,3.16409012549835
145,-3.61136453776094,-3.09877900617301,-8.84461452159464,1.87652178821148
146,0.321848933695301,-0.16310798325365,-4.81444926064139,4.36491715058064
147,2.8376261883245,3.1930742046589,-0.302798941823632,6.75633970289838
148,8.65037472422801,8.65224960567491,6.17752850260675,11.3983115630595
149,13.5392470216736,14.0330009123075,11.1481612818823,16.576808355487
150,20.1716416168202,19.7102078076002,17.3376349111706,22.020739615383
151,24.8734442054784,22.4362831699853,20.1314749278286,24.6817818814401
152,22.9007073735118,21.7706000866726,19.8264153184332,23.9096159558969
153,16.2710187380308,17.242884428156,14.6922360773985,19.6763987037132
154,9.00436179026,9.88253983490696,7.15067925950619,12.5564202995925
155,6.27648184264718,5.08268837601599,2.51284998224509,7.74078992493035
156,-0.268963050785775,-1.22997430918885,-5.6054486132847,2.72890126546141
157,-4.08848501256426,-3.47690944529197,-10.006859401084,1.85399554553026
158,0.243711692718015,-0.050657419315898,-4.4350748512857,4.02546628602072
159,4.24454168590543,3.23774300327053,-0.426935851457424,6.74644419130708
160,7.488837105262,8.76882920869204,6.37752369957182,11.3741042405733
161,13.3931782529296,14.1560718559543,11.2808588925921,17.1650676271237
162,20.3488423060234,19.445862615057,17.1979716210149,21.6520504105798
163,21.2705100838157,22.3894875985295,20.0694843206678,24.9402207980305
164,20.1309852528413,21.7320067018698,19.5481679461619,23.8642783853296
165,16.752305815517,17.1668699695665,14.5884020926171,20.0742630003748
166,10.9179725896596,10.7396464384148,7.97647346898311,13.490859319344
167,4.30576427126706,4.95635246130042,2.38722916739816,7.64432612366787
168,-2.58983010374922,-2.01655882408303,-6.3770945261477,2.5363539527416
169,-3.04393276259261,-2.84738104275401,-8.63011438048921,2.64848805413779
170,-0.112346984525815,-0.621419742761711,-5.05667491109574,3.69043270217174
171,1.99471866847398,2.65508747072906,-1.02284314724964,6.27459388028122
172,8.89372785069084,8.76785410988664,6.21189979288783,11.4371280323481
173,14.109853959269,14.4088511672707,11.5514081297677,17.4090748808654
174,17.412513140587,19.3894615500095,17.2030429115988,21.7403688319809
175,22.6994242228811,22.4408439664882,19.9419269741597,24.9689637890546
176,20.7846268916659,21.5673167436445,19.4201220572666,23.6794531009654
177,15.6907390328159,17.1702763506714,14.6155102341323,19.6690036347073
178,11.1901718358755,11.4797281733429,8.75900372531679,14.0070631500765
179,5.40435103534135,5.20468565120375,2.57535699545882,7.74784071566793
180,-2.70891642803831,-1.32654725950556,-5.73895474389564,3.16466231514395
181,-5.98270350761828,-4.18676380564854,-9.97675326839468,1.49631502069081
182,-3.72120723183229,-0.465030436227005,-4.50337653704595,3.84487202942197
183,3.31634935623975,3.06003117214688,-0.315928839099304,6.55518817426908
184,6.90907288608674,8.67949815919965,6.00688451202489,11.2742655694775
185,13.1853570031494,14.1201650521122,11.2270597688086,17.1020507333982
186,17.022224377812,19.3418952953655,17.1395633511661,21.7764932401483
187,20.3410420724085,22.344502421055,20.143092104105,24.6266371370073
188,20.4309428467512,21.4438864892436,19.3304241835153,23.6356670218704
189,17.3821985458226,17.3413626316747,14.6190056515083,19.9591926238345
190,8.94369120403528,9.71539395759826,7.15854723959248,12.3907329912858
191,4.94840552926027,4.675191106791,2.08537839606002,7.23828636069093
192,-0.640724872067472,-0.847679150048509,-5.42577620321752,3.56108866705254
193,-3.7228284612696,-3.64389687818868,-9.2239071607807,2.11548216147954
194,-0.124561414859237,0.156445872556351,-4.11383760911616,4.77571379881714
195,2.94621508699546,2.69439883570075,-1.00646158448667,6.08003325268571
196,8.738251929417,8.80640931736784,6.20800447479336,11.4847078496372
197,14.40009684,13.9759067760082,11.142493656526,16.7111232117541
198,19.152983602738,19.8909170041202,17.6169650468583,22.3252127302563
199,22.6621736622957,22.3937025157473,20.0787704977934,24.7064711194973
200,21.6297890693998,21.4925485374292,19.5290012791274,23.5985021159231
201,15.3332750828449,17.1472931164009,14.3593558228174,19.6669871212902
202,7.64836415675627,9.28050279804634,6.5483096770949,11.7930769248602
203,4.76123814572042,4.96221071122788,2.17812127850405,7.55950421660404
204,-0.479994933846834,-1.12130215503505,-5.61793550552539,3.25085668408675
205,-3.48165370375021,-3.65865400626947,-9.14046810334882,1.84215783381145
206,-0.304354777533095,-0.095785335386782,-4.31844611839161,4.16421480990601
207,2.17336952308963,2.91608867664976,-0.517424919334047,6.41683529846373
208,7.91475037928701,8.92018364407799,6.26336993928166,11.4621418623398
209,13.3091449763697,14.0157386300273,11.0806143096546,16.9324772459146
210,18.7600723978329,19.9596014913954,17.6745848767164,22.3334325081921
211,22.5749867850423,22.457031370997,20.1683570839692,24.7377756137771
212,21.6747691156155,21.8010444468656,19.7346495552985,23.8072665955155
213,15.3283824104906,17.3164550462938,14.5406657313869,20.0165894179223
214,9.64283508989546,10.2555081082724,7.582774729244,12.8819348147576
215,5.49900057404201,4.66570932258355,1.97887851262845,7.43687842108382
216,-2.26606057814342,-1.52252681310359,-6.12116655246054,2.72585515077734
217,-5.04832597754728,-3.53784065913766,-8.95527004274926,2.12208724686355
218,-1.40199104212514,-1.28313726879752,-6.04748828151618,3.03420907862138
219,2.34199406509044,2.37639861888182,-1.04060178457902,5.86018475106181
220,9.49836627164244,9.00581336537499,6.41675370859797,11.6719629010736
221,16.9669770544902,15.7964227367889,12.9138751866005,18.8432957839693
222,20.0363300844234,19.8036328129069,17.6008190560737,22.0994423143916
223,21.5773383999693,22.5035610226881,20.2056915868743,24.9153951468236
224,22.0853404086669,21.9746799440583,19.8253187103511,24.0107175877895
225,18.3274580792552,17.5503929014676,14.8945315426557,20.2487587663869
226,11.5496927997712,11.3124530196744,8.64469608029609,14.0507204385676
227,3.76783200266714,3.98005851560407,1.15982184709019,6.85419082891518
228,-2.40935579085061,-1.16802766455467,-5.55636598924593,3.30581749019549
229,-2.18425899825873,-2.98674562408599,-8.81283974806181,2.59112042070304
230,-2.14535605166976,-0.847703633065446,-4.84649356921032,3.92408671904108
231,0.873871664255345,2.29196402686798,-1.31240967729183,5.84775067128136
232,9.12703969555595,8.97077468837249,6.45266238353774,11.6987095179595
233,13.5044154655853,14.3340914281483,11.5450274100121,17.0574782915287
234,19.7660348639405,19.686896598957,17.1292913789627,21.8495728856115
235,21.8889232924275,22.3997149527656,20.1310153432821,24.519744941566
236,22.2115032014709,21.6206059042741,19.6131793509377,23.6460389039103
237,18.627363741587,17.2716770777154,14.7816899524652,19.792173834835
238,11.5777401472067,12.2497328499654,9.6223751513908,15.1774493052225
239,4.9004259490455,4.25397170627296,1.68138482191618,6.95344559736954
240,-1.43841570498518,-0.900905634033967,-5.25635789699429,3.49405674141699
241,-1.58377115843165,-2.88302138056743,-8.47201466039553,2.86726107210319
242,2.02252667385631,-0.0258337448465185,-4.27409495155604,4.30467449878818
243,3.09377783635578,3.47210728704485,0.0822933882341033,6.90957727929954
244,8.26566389174566,8.99694818897353,6.41655295465128,11.6039017002853
245,15.7605652069219,14.3441057454012,11.6105055760869,17.3637226484537
246,19.1223496914949,19.7400644513234,17.5139759381003,22.1522156320298
247,23.0232212918773,22.4067825275075,20.2393316002487,24.8377793277022
248,22.822107014552,21.7286404311015,19.6391198925681,23.773703190212
249,17.9377469730002,17.0327049279806,14.4520934304313,19.7161661834643
250,12.2952231291557,10.9288375480322,8.3526854483281,13.6146956237204
251,4.58925915328566,4.04544373223166,1.30978280329248,6.63137462559212
252,-1.78245549860583,-2.1028279816961,-6.66181180832217,2.05223430436392
253,-3.38414224465806,-3.49751690517258,-9.85938321014659,2.48778517429161
254,-0.124181832086279,0.254574675464189,-4.18488145165843,4.48016662561949
255,2.34860855749751,2.68064743384665,-0.793342446836547,6.22505070155499
256,7.56869333926371,9.11703439795783,6.58111858541852,11.6866249109571
257,15.0684549167438,15.1324871815581,12.3612617020035,17.8678622340454
258,19.208827407761,19.5509282852212,17.2836792891868,21.6511203780262
259,22.2917773677976,22.3567867182101,19.9602664856509,24.8782646350516
260,21.6715496356423,21.5862550792203,19.629656848,23.6984351319454
261,19.1642849370745,17.5016687627794,14.97352705675,20.3284671588423
262,10.1981890781857,9.53906869947742,6.96271812075144,12.1794987871474
263,4.2429328109027,5.33934296243606,2.4946743189772,7.86620021343751
264,-0.306507081295875,-0.95633624311003,-5.40253143897134,3.28382513252971
265,-5.34566833930375,-3.47699415939737,-9.33600041421992,2.31162148217536
266,-1.58021615322563,-0.434536769893073,-4.74459864621621,3.98719200029786
267,4.70786728363931,2.96191596153876,-0.70879584209106,6.54564593170736
268,9.66021854471674,8.97426989296437,6.55858705602024,11.6647570006035
269,15.291893599585,14.1281690540533,11.2847083578666,16.7694480916418
270,19.1386096543917,19.5019115339657,17.288059806126,21.7304869568965
271,23.1246212504352,22.2573261292267,19.8170075415436,24.6521712262713
272,20.8364946605196,21.4036922349687,19.4189232930417,23.4258161600216
273,15.2937671340076,17.3151029867667,14.769319808012,19.9839946793055
274,8.33211095271117,11.1212064396014,8.55241037448043,13.8595866844077
275,3.64252281704243,4.10242010133093,1.54598827447032,6.78860761727539
276,-2.52161398608475,-1.69431850507205,-5.70280057007957,2.97710810725399
277,-4.12453191724929,-2.94282265738409,-8.27130378154557,2.34653703681169
278,0.575157419124834,0.417334843262241,-4.07841999269882,4.82669155504585
279,3.06054723143424,3.99027739475365,0.63146604769977,7.13119095574301
280,8.76730233130053,8.98677485191672,6.58474575166802,11.3957182880582
281,15.1971470453379,14.9611492367995,12.18691285118,17.6205879159779
282,19.8068332893658,19.5176865234147,17.1489941528743,21.7949095437036
283,21.9981729170506,22.45113602461,20.1585915535277,24.5698942371253
284,22.2395323079182,21.8062422020428,19.7722014378993,23.7117741509184
285,16.5538721028804,17.1929913255146,14.4737485421815,19.9244639703783
286,12.4284172914688,10.8982969282764,8.2673197554898,13.4276065219456
287,6.17111472243744,5.26396625129418,2.5233712037411,8.01921492219414
288,-3.50618396925187,-1.47435140728319,-5.601341567986,2.92835123133252
289,-3.72926843652062,-3.15123962445139,-8.9861171397059,2.45557799879467
290,-0.161880958384806,-0.712065843541693,-5.34527028728291,3.75068353749002
291,4.63196583493291,3.61982150772608,0.294419321301058,6.95229280249143
292,8.41669964825196,8.87146840844314,6.26596924545875,11.52747508297
293,16.3884513026457,14.6302709943986,11.9389268044122,17.1168428969675
294,20.5118674136184,19.5731104115909,17.2882641091535,21.7955713248748
295,23.3875973360763,22.3748461656941,20.2451370221178,24.6845685721534
296,20.0877147843084,21.3142532425023,19.2722525995343,23.2564945690604
297,15.415023339131,17.174791289577,14.4189158173276,19.7255839133987
298,8.36868557305295,10.9850791051156,8.56987532055204,13.6750461128841
299,6.71248331496192,5.2524833859932,2.59800642325177,7.97778960556005
300,0.997525127201876,-0.223665236731261,-4.52617275163847,3.8550597707078
301,-3.56283987374481,-2.58878991795592,-8.57687634270886,2.92456606993967
302,1.3245421298426,-0.367626244105115,-4.54364945203855,3.94277334885825
303,4.92468800885451,3.29144056443018,-0.171526824746855,6.72470025992566
304,9.34494714524098,8.78287030060904,6.21617613285037,11.324863965343
305,15.2823106476074,13.7560632005233,11.0157412410861,16.3512175318376
306,20.2770980016982,19.3936442446986,17.1777269925003,21.6231019025441
307,22.9814227769917,22.1470990467782,19.9416612781255,24.6107109114821
308,21.8772676243658,21.4659417139983,19.5742092316541,23.2991845981006
309,17.7317237032134,17.1067644966637,14.4467714583322,19.8791975256664
310,14.2402888864326,12.9871512904414,10.373425406712,15.5507434982649
311,4.89518928389526,3.84857296799545,1.14389860305575,6.61392057288364
312,-2.04172473287855,-2.28965125216877,-7.03641064201359,1.7517991832161
313,-2.74775106631413,-2.92307583786129,-8.78415398107406,2.89462251062839
314,0.410974350077082,-0.399248679569933,-4.48143481199613,3.95359548205606
315,1.75529534595411,3.2073830073238,-0.410409176589264,6.67366900441753
316,7.88953167856095,8.87082763982493,6.31978655286053,11.2258124027515
317,14.5665777368864,14.1404870198389,11.4063317887277,16.8454906264141
318,20.3782018376981,19.543733731028,17.2559211601881,21.7689332683288
319,23.1237563984917,22.1993918600718,19.9456522399559,24.3556974903155
320,21.9460524675518,21.5068941517579,19.4714559655206,23.6947021256591
321,18.0956385016078,17.1167157505965,14.6973149372685,19.8888530644671
322,9.94304533548419,11.1020670269135,8.39712120985063,13.8957452634051
323,3.88681593118905,3.82999156595303,1.24983994256974,6.49179886324429
324,1.17083618012627,-0.90416222559485,-5.34001571602757,3.43941020315766
325,-1.84190697980549,-3.98826217461414,-9.65148234041305,1.76796425248013
326,0.257029064401912,-0.0376370565590017,-4.36238318316078,4.45621276828196
327,4.66646789112687,2.64426674960342,-0.816898511985394,6.64447499178969
328,8.22235295768306,8.75482285355614,6.1286878506533,11.398701329256
329,13.6079433102988,13.8068672160597,11.2400225852579,16.86646842482
330,17.8183017196565,19.6805504219808,17.3538207678412,21.965852605511
331,24.2738125041195,22.3163633527604,19.9635654029171,24.5255658620574
332,21.6112673153498,21.4982436004954,19.5440108717599,23.4657294836723
333,17.4984836500598,17.1942117987822,14.4652370650564,19.8701425753873
334,13.0886365603602,12.1761321992276,9.63183524825883,14.7146965364722
335,5.37935927491797,3.8400142306187,1.46679420632942,6.61556123252823
336,0.909562625669793,-1.14213702758599,-5.48257683599308,3.36083081069917
337,-3.0681354770443,-3.56119197873336,-8.98954423411482,1.98956024224566
338,0.222616878146308,-0.44367467380135,-4.78081841809447,4.2331980898732
339,3.81681350184997,3.64147924079193,0.0657554450800641,7.07932070741669
340,7.6770761393578,8.72651901891825,6.1994626197376,11.206430872752
341,14.9276940747553,13.8713901106355,11.061229505323,16.6995317803073
342,18.5994285822113,19.7448534756938,17.5281931392163,22.0671040382952
343,22.8291291254859,22.2669312883853,19.9704584243614,24.5964924434257
344,22.6441953016259,21.8829109689911,19.7135142739823,24.014604929468
345,16.4957112679311,17.3111521945456,14.6099141194417,19.9854942326798
346,11.8628556881674,11.089647829154,8.46846732292737,13.7154677137647
347,4.35106855078637,5.47940538522315,2.86426659561571,8.25955775139358
348,-0.361490537286034,-0.136930962232251,-4.32500893473273,3.97142061261078
349,-3.18584817508224,-3.99668693923574,-9.93341443300629,1.7808152261329
350,2.01723474740185,-0.469620368270725,-4.75517312747949,3.76624644098958
351,4.05246517358668,3.78119804168799,0.384337701518753,7.2814007531573
352,7.64934448791579,8.79134005132794,6.26447918266247,11.4090732280002
353,15.7183252839706,15.272919179222,12.5979991246015,17.9571062080403
354,20.7150965428731,19.4969042986351,17.3129505957876,21.8985131326345
355,22.965321010645,22.4117417109786,20.1915109952557,24.7443533028834
356,22.2049955874849,21.726545525082,19.7101095757019,23.8345342043225
357,16.3287022432639,16.7896072286801,14.1250219599918,19.413893324648
358,10.1582704863545,10.4389614828481,7.85348705678377,12.8549435275249
359,3.71291599904337,4.45977422638834,1.7535419761443,7.25494108044599
360,0.569017081891745,-0.0985478546626911,-4.63557170799957,4.24077269659362
361,-4.03248719455661,-4.00426397914865,-9.54332895095145,1.59178504428785
362,-1.14852932675476,-0.247416935782744,-4.51806465324686,4.26958417344801
363,3.69037235117007,3.69893021469453,0.0871620472124632,7.24673980296692
364,8.3045288641236,8.62889147434012,6.13449728066271,11.0082199780577
365,12.5577159178789,13.558659683319,10.5276662537866,16.3382893962057
366,19.8324949886166,19.6970666534525,17.5812028135839,22.0927818740871
367,23.0160654894125,22.5649930006089,20.2290727109067,25.0597140224545
368,22.1335233004414,21.6203796718172,19.5868810963359,23.8666004977579
369,16.0086459767243,17.0716792914752,14.2021822368885,19.6579903972509
370,12.8663661155211,12.2967128777644,9.69568726226881,14.9411818425619
371,5.64773426296827,5.51238261638155,2.93013637973574,8.07779678754275
372,-2.42253054481319,-0.470926270510178,-4.61491700792567,4.06782158702974
373,-4.55323667728714,-4.39081748735726,-10.2665707920839,0.842825363672033
374,-1.19394951956679,-0.514736231955554,-4.76538351721932,4.11156677355867
375,5.9687625687655,3.91262023154087,0.23123901452023,7.46776479102639
376,8.40113775257681,8.68903150421837,6.19906632345622,11.3066745689242
377,15.504190885582,13.906646967283,11.0654776763382,16.7226393627698
378,19.4592008277539,19.7414517887444,17.3350053482052,21.8851817232428
379,21.9924856403776,22.4656639933806,20.08437499499,24.8795829719201
380,22.1292628075436,21.45849784432,19.3822641414148,23.672989929712
381,18.2946017034714,17.1688860943201,14.5560184205956,19.5484692343529
382,12.6279724480169,11.2612694634498,8.48925470633994,13.9625832702002
383,5.71914580304356,5.42026236014,2.60017881525442,8.31462322258104
384,-1.08547541616795,-0.864806779825782,-5.35643685689677,3.66700580429922
385,-4.13958821180909,-4.23364423734459,-10.4756900666007,1.34436087050332
386,-0.269831288395666,-0.426060789667715,-4.57603370050122,4.15222839822359
387,2.97110616308119,3.92844692086905,0.461024399030614,7.57840235966538
388,8.09907974434389,8.54236556453356,5.91925481252583,10.995720352566
389,13.1368921253829,13.7143625659994,11.0989469070753,16.6125181271965
390,20.1299840496345,19.897323928035,17.5950162341825,22.002739289851
391,21.4826488582646,22.434347767536,20.0920028636394,24.8084953934004
392,21.0923310864279,21.4610290924277,19.3038480092349,23.3817499193755
393,16.123950980902,17.0148183784693,14.2247684456435,19.581471831869
394,10.0092190334427,10.4557896830498,7.7481859373534,12.972479858228
395,7.62276983734698,6.05691364599548,3.39383802846505,8.58749598186211
396,-0.552876210556365,-0.475812475062953,-4.5877492106738,3.83770555700473
397,-4.39177236373056,-4.7652539464099,-10.4135591880342,0.989795944474974
398,0.874822713214907,-0.691994991914702,-5.11707214086881,3.80812517166188
399,2.96462028297315,3.58823706099528,0.0533406324851216,7.04119179012832
400,8.72022482798357,8.7488093220055,6.17635658232464,11.2529782258746
401,13.4981150560092,13.3958809830942,10.5916503202697,16.1434549300016
