lon,-119.351900
lat,35.589200
elev,88.700000
ID,USC00049452

month_since_0_CE,realization,mean_prediction,PI95_low,PI95_up
1,1.07515597343445,1.18090867996216,0.0418702363967896,3.60256576538086
2,3.94702434539795,0.748649597167969,0,2.88062286376953
3,0.843797445297241,1.79481506347656,0.135850995779037,5.53713321685791
4,0.428898572921753,0.754166603088379,0,2.19089436531067
5,0.579851388931274,0.350853085517883,0,1.24978673458099
6,0.440419793128967,0.0246733427047729,0,0.244398146867752
7,0,0.00413632392883301,0,0.0442400574684143
8,0.165184020996094,0.0471891164779663,0,0.143989413976669
9,0.427854537963867,0.160353302955627,0,0.626510500907898
10,0.0415046215057373,0.256354808807373,0,1.03076946735382
11,2.97262406349182,0.845873951911926,0,2.5013427734375
12,0,0.470018744468689,0,1.61974823474884
13,0.861396193504333,1.32002019882202,0.105218946933746,3.5586986541748
14,0,0.83049201965332,0,2.88945412635803
15,1.17014718055725,1.55915832519531,0.105344355106354,4.83095932006836
16,0.540019989013672,1.06391763687134,0.0585640072822571,2.92192554473877
17,0,0.279590010643005,0,1.06060671806335
18,0,0.0296012759208679,0,0.25090479850769
19,0,4.4703483581543e-06,0,0.0376224219799042
20,0,0.0495233535766602,0,0.154260754585266
21,0.66418719291687,0.174635112285614,0,0.736643254756927
22,0.11538290977478,0.225161075592041,0,1.00117158889771
23,0.874400019645691,0.642708659172058,0,2.26737499237061
24,1.37628102302551,0.727575659751892,0,2.18140268325806
25,0.393147826194763,1.64415240287781,0.230566918849945,4.46277713775635
26,0.681307196617126,0.813840389251709,0,2.82864713668823
27,0.422581911087036,1.08894610404968,0,3.90532445907593
28,0.560572266578674,0.741828680038452,0,2.16821455955505
29,0.255796790122986,0.238934874534607,0,1.11432790756226
30,0.777557611465454,0.0437538623809814,0,0.272025585174561
31,0.541077375411987,0.00159209966659546,0,0.0414445400238037
32,0,0.0484057664871216,0,0.151676803827286
33,0.0493414402008057,0.0553023815155029,0,0.468448162078857
34,0,0.110320389270782,0,0.651454210281372
35,0.732807159423828,0.620670914649963,0,1.97602534294128
36,0.478639841079712,0.678019762039185,0,2.05178833007812
37,0.999062895774841,1.10103368759155,0.0255624949932098,3.31750774383545
38,0.659639239311218,0.793022871017456,0,2.95915555953979
39,0.599111557006836,1.41062033176422,0.0325556993484497,4.36819934844971
40,0.684444427490234,0.937201380729675,0.0419209599494934,2.49169540405273
41,0.140894889831543,0.262915074825287,0,1.09552371501923
42,0,0.0277523994445801,0,0.228572726249695
43,0.666426062583923,0.00430065393447876,0,0.0443284213542938
44,0,0.0426514148712158,0,0.142544388771057
45,0,0.0322716236114502,0,0.395414113998413
46,0,0.214446902275085,0,0.951442301273346
47,0,0.525045394897461,0,1.91027772426605
48,0,0.601087808609009,0,2.02025699615479
49,0.829718947410583,1.53171920776367,0.178972512483597,4.10852861404419
50,0,0.747066140174866,0,2.8660626411438
51,2.24344158172607,1.65685129165649,0.0543372929096222,4.69434595108032
52,0.715691924095154,0.768974304199219,0,2.1413254737854
53,0.113242983818054,0.183748602867126,0,0.902257978916168
54,0.0780501365661621,0.051902174949646,0,0.272685945034027
55,0,0.00334352254867554,0,0.0412269532680511
56,0,0.0261560678482056,0,0.12855926156044
57,0.593605041503906,0.0728541016578674,0,0.477239996194839
58,0.535189628601074,0.179869771003723,0,0.831457018852234
59,0.891883254051208,0.61189079284668,0,2.00354433059692
60,0.287447094917297,0.51656711101532,0,1.81693375110626
61,2.40417194366455,1.40324485301971,0.149598598480225,3.91790890693665
62,0.73484206199646,0.716619849205017,0,2.65253710746765
63,1.56404972076416,1.53388118743896,0.0838913321495056,4.83571290969849
64,0.640617609024048,0.670604109764099,0,2.10561275482178
65,0,0.298595190048218,0,1.16332566738129
66,0.126722812652588,0.037671685218811,0,0.274359166622162
67,0,0.00220656394958496,0,0.0417003333568573
68,0.143496513366699,0.0389719605445862,0,0.142692774534225
69,0.289634943008423,0.170980215072632,0,0.657041132450104
70,0.655203104019165,0.210030198097229,0,0.913765907287598
71,0.933807730674744,0.520964503288269,0,1.674764752388
72,0.89455509185791,0.790486216545105,0,2.4043402671814
73,2.21710801124573,1.0712571144104,0.00945821404457092,3.43945264816284
74,1.40408301353455,0.77316951751709,0,3.05774068832397
75,1.68702149391174,1.92897415161133,0.132613986730576,5.22071170806885
76,1.70425510406494,1.11095380783081,0.0633614659309387,2.94922423362732
77,0.125666975975037,0.357454121112823,0,1.22362089157104
78,0.100516796112061,0.0332695245742798,0,0.271983534097672
79,0.406705856323242,0.0062822699546814,0,0.0456776022911072
80,0.745131611824036,0.0515556931495667,0,0.15178307890892
81,0.299216985702515,0.108069062232971,0,0.523077070713043
82,0.015946626663208,0.201873779296875,0,0.869570434093475
83,0.1783607006073,0.630235433578491,0,2.22790145874023
84,0,0.593899250030518,0,1.89574480056763
85,1.39558053016663,1.29148626327515,0.0873176157474518,3.66476607322693
86,1.62701487541199,0.773196697235107,0,2.86060166358948
87,3.29010581970215,1.62394952774048,0.0766297280788422,5.35298156738281
88,2.26327276229858,1.33387672901154,0.206143796443939,3.42240285873413
89,0.206950664520264,0.280687630176544,0,1.04074048995972
90,0.103485107421875,0.0297581553459167,0,0.234833329916
91,0,0.00510823726654053,0,0.0461332499980927
92,0,0.036323070526123,0,0.13318544626236
93,0.657144665718079,0.0471758246421814,0,0.440876215696335
94,0.697925686836243,0.239535093307495,0,0.948211014270782
95,0.55884850025177,0.721826314926147,0,2.33630394935608
96,0,0.572625160217285,0,1.90163624286652
97,1.67206382751465,1.4333348274231,0.169987738132477,4.29584217071533
98,1.12863540649414,0.799574732780457,0,2.93792033195496
99,3.44628143310547,1.42611026763916,0.00146922469139099,4.52165126800537
100,0.563799619674683,0.76911187171936,0,2.33055114746094
101,0.928884148597717,0.313485622406006,0,1.22374761104584
102,0,0.0444817543029785,0,0.273007601499557
103,0,0.00517702102661133,0,0.0450129806995392
104,0,0.0538523197174072,0,0.154117941856384
105,0,0.0639206171035767,0,0.473218202590942
106,0,0.181293249130249,0,0.789589881896973
107,1.49624633789062,0.580205321311951,0,1.92008590698242
108,0.773199439048767,0.592232704162598,0,1.90086591243744
109,6.69857215881348,1.52525281906128,0.194885283708572,4.05530452728271
110,1.05468988418579,0.898979544639587,0,2.93888068199158
111,1.17728757858276,1.74948477745056,0.10258424282074,5.19507741928101
112,0,0.646193504333496,0,2.05161571502686
113,0,0.215563058853149,0,1.02645874023438
114,0,0.0521996021270752,0,0.287426799535751
115,0.0687940120697021,0.00238442420959473,0,0.0377146601676941
116,0.00995111465454102,0.0257432460784912,0,0.12439426779747
117,0,0.101431906223297,0,0.547266602516174
118,0,0.150202631950378,0,0.812281370162964
119,0.228222250938416,0.790205240249634,0,2.46133995056152
120,0.611873626708984,0.668122529983521,0,2.23638963699341
121,1.17182803153992,1.66839957237244,0.238714218139648,4.34202003479004
122,0.819593191146851,0.833109974861145,0,2.94692325592041
123,1.82010197639465,1.97211074829102,0.203234165906906,6.11196994781494
124,0.817447543144226,0.999537944793701,0.0756200551986694,2.69332885742188
125,0.296880841255188,0.240578651428223,0,1.13352799415588
126,0,0.0466550588607788,0,0.291485100984573
127,0.266414880752563,0.00541460514068604,0,0.0442672073841095
128,0.769022464752197,0.0445784330368042,0,0.144623577594757
129,0,0.0413131713867188,0,0.479772686958313
130,0,0.198380291461945,0,0.874197661876678
131,0.829687356948853,0.755551934242249,0,2.33783984184265
132,1.72766733169556,0.513803243637085,0,1.79202032089233
133,1.60087966918945,1.36970007419586,0.126686662435532,3.89862966537476
134,0.395116448402405,0.831807851791382,0,3.00530672073364
135,2.20496869087219,1.94282007217407,0.213046461343765,5.5729398727417
136,1.49758100509644,1.28183007240295,0.16290220618248,3.52335500717163
137,0,0.370331883430481,0,1.18688833713531
138,0,0.0652392506599426,0,0.275168359279633
139,0.445673704147339,0.00276458263397217,0,0.0416798889636993
140,0.491420269012451,0.0496878027915955,0,0.149665355682373
141,0.674730062484741,0.140605330467224,0,0.599359154701233
142,0,0.226159512996674,0,0.970351815223694
143,0.0360701084136963,0.611780762672424,0,2.14783048629761
144,0.994276165962219,0.577054977416992,0,1.8031370639801
145,0.434783697128296,1.3350613117218,0.110088497400284,3.96713876724243
146,1.08324933052063,0.85259747505188,0,2.9201340675354
147,1.16711783409119,1.9148006439209,0.194228529930115,5.9884614944458
148,0.716816902160645,0.969031810760498,0.0510074496269226,2.5502450466156
149,0.301546454429626,0.242461204528809,0,1.01270234584808
150,0.257973194122314,0.0257763862609863,0,0.234726309776306
151,0.177194714546204,0.00181198120117188,0,0.0440314114093781
152,0.172937870025635,0.0447219014167786,0,0.154133260250092
153,0.620466947555542,0.213143825531006,0,0.767783939838409
154,0.0670650005340576,0.307355344295502,0,1.12019395828247
155,0.275658130645752,0.568678259849548,0,1.97335112094879
156,0.363637208938599,0.603793978691101,0,2.12219452857971
157,1.31646132469177,1.37760126590729,0.103517025709152,3.72248101234436
158,1.52599358558655,0.90839695930481,0,3.00526189804077
159,1.10985541343689,1.48798990249634,0.0488381683826447,4.49681282043457
